"","log2fc.line.logcbc","pvalue.line.logcbc","qvalue.line.logcbc","log2fc.line.cbc","pvalue.line.cbc","qvalue.line.cbc"
"ENSSSCG00000029652",0.0175209018268977,0.735034902335327,0.518120715337897,0.00475157399585917,0.927232222138824,0.592071838106025
"ENSSSCG00000029654",0.0653674371805989,0.466624664424047,0.416281003088187,0.0114036046135387,0.903718678736074,0.584826487298915
"ENSSSCG00000029660",0.135149421504097,0.320987103680052,0.345846288180251,0.14044109148305,0.293959277312675,0.359518540598236
"ENSSSCG00000029662",0.0504150364176956,0.733086176137777,0.517447542994228,0.0691835556035703,0.618191371475707,0.500412764765081
"ENSSSCG00000029665",0.34184520644934,0.193663282608589,0.269069054739207,0.324697669171042,0.207378887191969,0.30619701464586
"ENSSSCG00000029668",0.346757643779821,0.0380724279212785,0.121986232199554,0.215468547583089,0.283198764647225,0.352878020916415
"ENSSSCG00000029671",0.201372965573428,0.150216727488493,0.2357630982487,0.175178349141376,0.176042809932209,0.281714761242295
"ENSSSCG00000029673",0.068423523558527,0.422823586842255,0.396645006332435,0.0388153957234276,0.837649358689261,0.567875474242655
"ENSSSCG00000029675",0.298892753351515,0.469629237532739,0.417959532714724,0.117810660590153,0.762470667647993,0.546343576396876
"ENSSSCG00000029679",0.12477877348125,0.0500665757962835,0.137730316058455,0.116812122371413,0.053960129790372,0.168890612721878
"ENSSSCG00000029683",0.0264619403733312,0.910267340812041,0.571858748235072,0.0906632143761975,0.689740359027672,0.525008434469012
"ENSSSCG00000029685",0.274709468965225,0.0248448064794469,0.0991655394146838,0.305830869945948,0.0111920859616048,0.0841962187136268
"ENSSSCG00000029691",0.0870514948356903,0.179792152256804,0.259798769068801,0.125425333226128,0.117710569036101,0.236715535512911
"ENSSSCG00000029696",0.105403515674094,0.293094294836333,0.330858428532131,0.102809769912161,0.280672835504145,0.351450999039385
"ENSSSCG00000029697",0.0715685692103791,0.285817946290879,0.327149133060215,0.0352576788079864,0.60742952900519,0.497215272224124
"ENSSSCG00000029698",0.167450794488402,0.0148543426334893,0.0779100751679182,0.103682609744307,0.152817330583621,0.26484560536735
"ENSSSCG00000029702",0.0771903540694765,0.363605334088539,0.36933298508449,0.0932481787491322,0.262725632522706,0.339534313196455
"ENSSSCG00000029703",0.188902228003426,0.219924201924567,0.287219697326894,0.251222891603857,0.0902877882397737,0.210809109983873
"ENSSSCG00000029708",0.16194317942313,0.077209564072146,0.168671777670346,0.143069978486059,0.136374328134713,0.2520178609619
"ENSSSCG00000029710",0.0730891617302174,0.510659851450468,0.434561022637197,0.0269793353880162,0.808163897637572,0.559624694901781
"ENSSSCG00000029711",0.0964108128709232,0.360053564330781,0.36763993353416,0.0661002294681544,0.50984782372435,0.462486262607099
"ENSSSCG00000029715",0.182509367904235,0.181417644010752,0.26054661639842,0.168895516092499,0.207247605174745,0.306184492732984
"ENSSSCG00000029716",0.0890275633796311,0.381623482253338,0.377737296079679,0.0843083044636471,0.38428990968348,0.404800524494075
"ENSSSCG00000029722",0.0771711697360014,0.644787438466233,0.486846237847627,0.0561203386795571,0.746715142692047,0.542380002654546
"ENSSSCG00000029723",0.0954578960652011,0.0930284825276517,0.184856975237643,0.111111829955288,0.0510809401937425,0.164834095189471
"ENSSSCG00000029724",0.0526328115506091,0.361072124091724,0.368039119774702,0.0523545717373892,0.342148681728839,0.38381405808814
"ENSSSCG00000029726",0.0315542931263351,0.887374959898714,0.566023775888532,0.0109363453277468,0.959738353972093,0.599373728902708
"ENSSSCG00000029728",0.201243972788624,0.36705938531,0.370582519414895,0.0643783566493767,0.750135407502984,0.543281646797281
"ENSSSCG00000029729",0.184438648589377,0.254107768235689,0.307919818889324,0.174912030950641,0.279055324724125,0.350517855404946
"ENSSSCG00000029732",0.0243484793366148,0.771190138562875,0.530906361588998,0.0323000234164846,0.748225643073841,0.542642084349627
"ENSSSCG00000029736",0.253765448380876,0.173041685254533,0.255049309645278,0.228455832686436,0.189497308575818,0.292453940433146
"ENSSSCG00000029737",0.249124398323711,0.0161188379272906,0.0809562690872354,0.18692962271861,0.0743118038123336,0.192536298065901
"ENSSSCG00000029741",0.0367046906987861,0.423169273900788,0.396670182170084,0.0251195438891962,0.568507076732682,0.482846932435615
"ENSSSCG00000029745",0.117172194059912,0.0958503968822443,0.187936899750285,0.129480070476663,0.0971072426284526,0.216824529809202
"ENSSSCG00000029746",0.287954272544837,0.201611506375118,0.274667890389574,0.27451331341555,0.22766495996851,0.320040034119676
"ENSSSCG00000029751",0.25291455777801,0.0667674245875276,0.156859337816009,0.245690845716196,0.0704082352321378,0.187889261340132
"ENSSSCG00000029752",0.100278169287512,0.163541363447218,0.246663220576652,0.0397285959761756,0.579147220370801,0.486631314782496
"ENSSSCG00000029753",0.328731455398573,0.000396407905754015,0.0167932667243901,0.25059342033245,0.00319569725664981,0.0499510981444826
"ENSSSCG00000029757",0.0107304462833229,0.898785449088594,0.568269377611089,0.0641940139543463,0.424303865225525,0.422267807995596
"ENSSSCG00000029760",0.0398925867931196,0.374671480839167,0.374722883155101,0.0351898177278289,0.414612604636899,0.419492418852128
"ENSSSCG00000029761",0.0159129531472888,0.933419935670642,0.577888011128576,0.0196935198370276,0.910904442676425,0.587499238028949
"ENSSSCG00000029762",0.0347439157988743,0.845286517110349,0.553253610139562,0.0784275497583625,0.636723987753467,0.50710130200127
"ENSSSCG00000029763",0.262328392721237,0.00360191729172632,0.0424886360140532,0.24289592628284,0.00750872473670139,0.0718479608435484
"ENSSSCG00000029764",0.0100361251701939,0.834985116254062,0.550400172540762,0.00401611594910104,0.933517600637103,0.593166832117372
"ENSSSCG00000029770",0.383454932092698,0.129222021003382,0.218159282697881,0.484299225752175,0.0551508285477964,0.170820374832338
"ENSSSCG00000029772",0.137981826820268,0.488699017284543,0.425386965493053,0.24802105027314,0.249565661471244,0.333173135850982
"ENSSSCG00000029774",0.021026184862775,0.716821012681352,0.511446993346738,0.000648741534555667,0.990772018983384,0.606894890488594
"ENSSSCG00000029776",0.0850341176520408,0.0578709492466252,0.14648584028052,0.0668150614038486,0.122276105494408,0.240360301723173
"ENSSSCG00000029785",0.0786009623409319,0.434948499832259,0.402178407379144,0.11888091310875,0.226829962919277,0.319531677481133
"ENSSSCG00000029789",0.118405812384457,0.625760204388873,0.479683689799673,0.255306194053503,0.285324002395409,0.354463301431267
"ENSSSCG00000029790",0.0109965163028802,0.914411322413193,0.57291436609752,0.0107893656313016,0.91306810630014,0.587909910917194
"ENSSSCG00000029793",0.136582299497938,0.514629212819234,0.435963564836754,0.117887559872228,0.584144174912038,0.488842799085392
"ENSSSCG00000029796",0.441157788860357,0.100989890732361,0.192827737935807,0.326390380147953,0.158516962919991,0.269601383047188
"ENSSSCG00000029799",0.081061492325799,0.0469006339715206,0.133975557073819,0.108632226065411,0.0152589739939514,0.0967263775209799
"ENSSSCG00000029802",0.136811429351966,0.298224776575969,0.333176936800213,0.101970859783271,0.523706877364265,0.46785231609754
"ENSSSCG00000029803",0.344068108434366,0.00887817667418911,0.063134875562087,0.371796830978292,0.0155157017248913,0.0976388123851673
"ENSSSCG00000029806",0.0121155627593872,0.852437586424445,0.555887825837213,0.00138825930823403,0.984103726440172,0.604910211144763
"ENSSSCG00000029808",0.0874314585537085,0.190846485013208,0.267071281629043,0.101952269887673,0.102556290627302,0.221263644041598
"ENSSSCG00000029810",0.085594963691637,0.0971261861880632,0.18896447753162,0.0561395710546678,0.299880376888528,0.363197088589085
"ENSSSCG00000029811",0.265124351924376,0.137705137048279,0.225445141948509,0.219609225293296,0.197837042775075,0.2984713755461
"ENSSSCG00000029813",0.0563090712544434,0.381203118664146,0.377501585582768,0.0684708715046661,0.350289362380245,0.388690762587781
"ENSSSCG00000029816",0.0152106390561473,0.860173990789998,0.557912233804071,0.0160935595016655,0.846387848659367,0.570104963325973
"ENSSSCG00000029819",0.26828591107861,0.34793223358438,0.361468716378813,0.301380566312795,0.277370374648448,0.349659510233459
"ENSSSCG00000029822",0.33062793162224,0.0487487678041165,0.135880111441397,0.329900954953874,0.0458194240394979,0.155151331740808
"ENSSSCG00000029824",0.139031497787215,0.162585825687949,0.246207913899505,0.139574117767802,0.163176505411308,0.272750896195884
"ENSSSCG00000029825",0.0135416136762105,0.940893789822777,0.579699359810409,0.0445112484993475,0.800611239217106,0.558166844006333
"ENSSSCG00000029828",0.0923082753349272,0.0975722996550795,0.189346865694443,0.0927946310144362,0.161491454984762,0.271324944906899
"ENSSSCG00000029830",0.0723567024707524,0.30151220389817,0.334809438905965,0.0768867161713609,0.230855365271648,0.322464637204842
"ENSSSCG00000029836",0.00938450842563554,0.875639575107032,0.562440284597425,0.0127309218265547,0.834705176106136,0.567754361850859
"ENSSSCG00000029837",0.235986763859689,0.0612070695876821,0.151049267872106,0.277222286735038,0.0271908533009315,0.124068091141058
"ENSSSCG00000029841",0.00169703572060709,0.98917657477169,0.59087981236362,0.0937573623379679,0.461823554559561,0.439887964867633
"ENSSSCG00000029843",0.397597879500864,0.050453977615686,0.137900849422305,0.380681664470762,0.0499881644471691,0.162828892542802
"ENSSSCG00000029848",0.0515413454454766,0.354639298560521,0.364900562668482,0.0426542955870117,0.419269578828536,0.420291483498813
"ENSSSCG00000029849",0.167906654276564,0.013239890346709,0.0745318923764547,0.0655190386283142,0.368198075002359,0.397288094934634
"ENSSSCG00000029852",0.0831135614544676,0.817260410242678,0.544541485300167,0.409668400042787,0.38843929042308,0.406936399490846
"ENSSSCG00000029857",0.0235188408786377,0.54918318072917,0.450190642923158,0.00626664131392987,0.871263609371078,0.577289360593011
"ENSSSCG00000029858",0.00115248905523974,0.983429137269575,0.589315364636071,0.0191508441564977,0.723764814947063,0.534850900593167
"ENSSSCG00000029866",0.00465747633922796,0.980338733135161,0.588716664281579,0.183742734900275,0.331770745872949,0.379166566711941
"ENSSSCG00000029873",0.0661547345883459,0.312085334427987,0.340846205685541,0.0169872574972055,0.819700042442567,0.563228509493536
"ENSSSCG00000029874",0.305639082216291,0.00698057215285841,0.0564854566404659,0.218591153385794,0.0530172563443894,0.16754080162908
"ENSSSCG00000029875",0.229980567217001,0.0921383634278563,0.184072902290286,0.231546181472101,0.0803308493702638,0.199959720399508
"ENSSSCG00000029876",0.465248895276236,0.064921981176534,0.155012624870874,0.376849137264456,0.131704500881001,0.248398806502745
"ENSSSCG00000029877",0.0893307688562437,0.0847457778884471,0.175960330619988,0.0774480623045478,0.134679362049371,0.251241032871989
"ENSSSCG00000029879",0.163894074194055,0.626016682111069,0.479779395772676,0.126824017723431,0.708707299425741,0.530484399049789
"ENSSSCG00000029880",0.0700307069933955,0.596925103520457,0.468617704572919,0.0934594768552631,0.473845226261533,0.445159795583555
"ENSSSCG00000029881",0.724469448706823,0.0475463074344908,0.134787741940063,0.896124177728328,0.0121675528460771,0.0869276936854407
"ENSSSCG00000029885",0.0188369289328094,0.770237078912541,0.530650962602093,0.0537900143120469,0.409115103521182,0.416629226426601
"ENSSSCG00000029889",0.217495558113379,0.340925130771058,0.357449187878759,0.255578623472134,0.249470783231919,0.333162195781959
"ENSSSCG00000029890",0.120820155073871,0.450091891134162,0.408461332798213,0.147088150342824,0.360238584934255,0.39359664083757
"ENSSSCG00000029893",0.0318058407476999,0.738959588517683,0.519457624651683,0.0790110304149589,0.397457848898533,0.411079416726684
"ENSSSCG00000029894",0.146556740398846,0.0890585616056913,0.180493998917289,0.106478358575914,0.166826015034319,0.275343908309071
"ENSSSCG00000029895",0.104856281949945,0.526917365824381,0.440255465331212,0.117448387922896,0.449047339959468,0.43396306238977
"ENSSSCG00000029897",0.252127683044675,0.160024121778475,0.243951452899431,0.215965329404841,0.200246904945971,0.300470782145609
"ENSSSCG00000029899",0.0734240171602679,0.2721572703713,0.318821549253861,0.0866078577511577,0.221035013013416,0.316314743686085
"ENSSSCG00000029901",0.22145906643224,0.395681243033478,0.38457110734945,0.126587817274073,0.591863286677041,0.491467293999142
"ENSSSCG00000029907",0.580991415448706,0.0360419004478637,0.119701801487438,0.757862630003898,0.00780591552957621,0.0729436309199389
"ENSSSCG00000029916",0.216650716424214,0.0138355059407755,0.0756262011223435,0.141025303737391,0.115289156177259,0.233892836508244
"ENSSSCG00000029917",0.113736555708414,0.396117966702226,0.384737524485073,0.13590994124524,0.321493751256612,0.37335402257405
"ENSSSCG00000029918",0.03431732661386,0.577692100400719,0.460572782306828,0.033974169253405,0.583743055925133,0.488821988592612
"ENSSSCG00000029920",0.0432758704616911,0.40849583379419,0.390180215601022,0.0360221370961083,0.470423332481357,0.443616556601179
"ENSSSCG00000029921",0.192579026386615,0.303530933047321,0.335701925868089,0.067722112472617,0.698412815047388,0.527332810916372
"ENSSSCG00000029924",0.0287091543241346,0.652156376336478,0.48967831021867,0.0530076156995313,0.405270717848233,0.414638896116097
"ENSSSCG00000029929",0.354139509306256,0.0107156329013012,0.0682809022087608,0.284779367287145,0.0417178836364006,0.149206196486323
"ENSSSCG00000029933",0.149007544352327,0.44990996685913,0.408448774396396,0.125858118366357,0.483941979547352,0.449842923700036
"ENSSSCG00000029935",0.080569313572946,0.728050114663485,0.51543996658219,0.0793231679780091,0.699721600229182,0.527673685103906
"ENSSSCG00000029938",0.908707112806543,0.0349633158846917,0.117752259986751,0.970606707295457,0.0215578886993339,0.112717077445902
"ENSSSCG00000029940",0.101890894051117,0.469599815790227,0.417959532714724,0.0874316025690244,0.523354317387996,0.467801797457393
"ENSSSCG00000029943",0.0808017128517227,0.514657778182416,0.435963564836754,0.0556083921308884,0.630193886339988,0.504788237861787
"ENSSSCG00000029944",0.173304131616349,0.101876281835567,0.193607428201586,0.222169335769558,0.0616281948955344,0.178979556173369
"ENSSSCG00000029948",0.185497827433584,0.134498907540891,0.222789601448102,0.169855310003654,0.142283978973338,0.256639537670743
"ENSSSCG00000029950",0.265418214423658,0.392813235292914,0.383535152432021,0.231461413704863,0.442867256371728,0.430661346549731
"ENSSSCG00000029952",0.0404173869283342,0.673940198556408,0.497104983323278,0.04434294374715,0.641319307728994,0.50821786437259
"ENSSSCG00000029954",0.00316242517722088,0.930912722301535,0.577070896732839,0.0109142306624559,0.769758298276707,0.548883896197309
"ENSSSCG00000029960",0.198974196913263,0.369987344174473,0.372130954632441,0.0382667652585361,0.861120700034378,0.574080466689585
"ENSSSCG00000029966",0.379330822215621,0.0313677708682756,0.111764931392829,0.32795091269548,0.0513102076637195,0.165077229789837
"ENSSSCG00000029967",0.050764038181817,0.315112236235451,0.342573389039435,0.0634645508957803,0.272366527496822,0.345774206666026
"ENSSSCG00000029968",0.352601259939167,0.249966072902384,0.305688225307877,0.394256367664743,0.177467066319224,0.282858226308927
"ENSSSCG00000029976",0.089556583716852,0.270133651591957,0.317777776731949,0.117278916267805,0.151041952803401,0.262865008601544
"ENSSSCG00000029979",0.0768788970946175,0.608817559610795,0.473467037504021,0.0570843053211667,0.684216669927323,0.523199825297115
"ENSSSCG00000029980",0.163845088173579,0.410460111363716,0.39085263504785,0.207397919094911,0.31326131612825,0.37058856129391
"ENSSSCG00000029983",0.0158409152924763,0.81281872525547,0.543348355858086,0.0249102918598107,0.688093375274169,0.524109408946324
"ENSSSCG00000029985",0.241328490757184,0.0217359316044518,0.0933831323716958,0.188635561804929,0.057585475295479,0.173960879124143
"ENSSSCG00000029988",0.00134840763649531,0.983850930570515,0.589340450604688,0.0699069274253242,0.368963122743538,0.397377027408435
"ENSSSCG00000029989",0.0817643180951936,0.0959610201258889,0.187970019979363,0.0317316268893833,0.708820162101431,0.530504447802544
"ENSSSCG00000029990",0.417375056350412,0.149917130702843,0.235639474519992,0.442990196807588,0.120439414846773,0.239356878482269
"ENSSSCG00000029991",0.0241835490316473,0.62923738212775,0.481217700611725,0.0474606550186255,0.350615681906934,0.388764497578397
"ENSSSCG00000029996",0.0136577751361747,0.827477640711316,0.548392000071409,0.00961136705536274,0.897767124400863,0.583682007366314
"ENSSSCG00000029997",0.0895837008289116,0.623407614671915,0.478746025207088,0.175421962079806,0.34465135191084,0.385246054612425
"ENSSSCG00000029998",0.224548324490816,0.0570482344090477,0.145821047981051,0.200681636578194,0.0655929778648913,0.183415130627808
"ENSSSCG00000029999",0.0995116397760878,0.520028748463471,0.437548428267713,0.0321961433322173,0.842508790705042,0.569077637210919
"ENSSSCG00000030000",0.133664305367943,0.587232961833771,0.464813060995461,0.071886600337752,0.767910214431122,0.54814089168287
"ENSSSCG00000030001",0.246881937657299,0.0443504694796901,0.130098093060361,0.267502075194407,0.0293365640612481,0.128851094405438
"ENSSSCG00000030002",0.00141217604737884,0.992268552887049,0.591224989828082,0.0688885841350586,0.638197580137513,0.507690806350905
"ENSSSCG00000030005",0.366594002026353,0.0539446255722087,0.14236797272245,0.306348441669831,0.0797926694445998,0.199554148865773
"ENSSSCG00000030007",0.0622750475854294,0.570027912802494,0.457654568758831,0.0902485199157611,0.426094364667326,0.423025248973816
"ENSSSCG00000030010",0.0613938801261847,0.409902073450859,0.390562464839563,0.0812200350643764,0.22510461864763,0.318741638465854
"ENSSSCG00000030011",0.0583784291233923,0.445611648822308,0.406826414516547,0.102703491551277,0.183917224988642,0.287683154101849
"ENSSSCG00000030014",0.0283057416920478,0.679802471066967,0.498836718496712,0.0815931321070176,0.24970168443591,0.333173135850982
"ENSSSCG00000030015",0.271894719538149,0.00088884986721971,0.0235803054843073,0.194854709245319,0.0141216764164989,0.093643740776074
"ENSSSCG00000030016",0.586321403528019,0.0110187589917095,0.069187556459571,0.49976652169817,0.0175841778315495,0.103110041755327
"ENSSSCG00000030017",0.100225360500119,0.172978143122411,0.255049309645278,0.0996864527835016,0.147265349360866,0.260289417112306
"ENSSSCG00000030019",0.0032883134078839,0.974684294194764,0.588142287675662,0.0593555232879426,0.552302635534572,0.477624464595429
"ENSSSCG00000030020",0.166564779324786,0.474068430220213,0.419812353400232,0.276764513634036,0.237884470608828,0.327697110338029
"ENSSSCG00000030022",0.0322830958544371,0.52953813984833,0.441281783206942,0.0411066133938194,0.414380288007811,0.41948363165495
"ENSSSCG00000030023",0.216242346468866,0.3099541597465,0.339843600640894,0.116869068510811,0.578483574357646,0.4863501333253
"ENSSSCG00000030024",0.334391005378673,0.000134665039025483,0.0112279668305616,0.290154643529846,0.000295452272797814,0.0172037500450679
"ENSSSCG00000030025",0.110358017731685,0.662625195360863,0.493616211165947,0.31804152946881,0.25324262485886,0.335217655425472
"ENSSSCG00000030030",0.00157172338336658,0.976434302336693,0.588142287675662,0.0142272405556741,0.799051764888129,0.557753169841866
"ENSSSCG00000030035",0.666449566072718,0.0362584735842477,0.120198676315381,0.71404441208391,0.0296367073296313,0.129441834069352
"ENSSSCG00000030042",0.0225040954674133,0.81778901535052,0.544746695033029,0.0693810406314912,0.462336992640863,0.440059902402721
"ENSSSCG00000030044",0.0902345694105089,0.378683067550841,0.376320062004885,0.121257573904635,0.230206827171416,0.321773737099909
"ENSSSCG00000030045",0.0382559409062907,0.402786824245109,0.387999607564452,0.037199167726392,0.42451850855178,0.422341866728192
"ENSSSCG00000030046",0.031363276571333,0.874429789303597,0.562248669056807,0.054362509617522,0.794815993327626,0.556581279587273
"ENSSSCG00000030049",0.0275115543598185,0.594124408611365,0.467224049490491,0.0345234619194401,0.486579384285949,0.451233949899932
"ENSSSCG00000030053",0.0484994328084403,0.370369502609808,0.372258882397009,0.0622391461820867,0.232484022783775,0.323651682565166
"ENSSSCG00000030054",0.504694315142633,0.00199957666003003,0.0329049974077177,0.555522855938857,0.000421316310107889,0.0202668356806922
"ENSSSCG00000030067",0.179830277555279,0.0102880166516299,0.0670837579520413,0.167389480161401,0.0148532519538955,0.0951668075176179
"ENSSSCG00000030069",0.462801913093457,0.0173914055213913,0.0838815614810815,0.452650973807582,0.0177767726189995,0.10339833529558
"ENSSSCG00000030070",0.240645857733283,0.00287307360193489,0.0375282599649657,0.178473231892483,0.0200889086053866,0.109842862842318
"ENSSSCG00000030072",0.307626852971895,0.0189556394669748,0.0875152702433477,0.229515921119825,0.0516720032619197,0.16531504893035
"ENSSSCG00000030073",0.0199576339849633,0.810857328713618,0.542855168180942,0.0335795506267837,0.685685462289412,0.523433374246343
"ENSSSCG00000030084",0.120338875063431,0.650173731144653,0.488743033684432,0.165315636676856,0.517409907703523,0.46606769142851
"ENSSSCG00000030088",0.0951434959518082,0.292131093874004,0.330278485474796,0.121043827554833,0.200105987070721,0.300404883553734
"ENSSSCG00000030089",0.0651863418993525,0.241474530356897,0.300415100704942,0.0786860552049261,0.144413524380363,0.258183790203991
"ENSSSCG00000030096",0.202893534670189,0.265172226800093,0.314940621272838,0.0865762703651741,0.619471308020315,0.500988797058272
"ENSSSCG00000030099",0.628453399952854,0.0473462748796576,0.134510656224748,0.496038013104924,0.12895852504534,0.246487079326379
"ENSSSCG00000030106",0.236843049970847,0.144175814555785,0.231048953201071,0.161707972440772,0.316947873839419,0.371690686078903
"ENSSSCG00000030107",0.305658367235111,0.103644718057869,0.195086494872673,0.210253349230674,0.271459385804399,0.345178208820384
"ENSSSCG00000030108",0.469545392671889,0.0708556854340954,0.16171914206074,0.529958276763619,0.0400081767839991,0.147049285269857
"ENSSSCG00000030109",0.10028547587152,0.226988298344409,0.291174502011392,0.0099779387749087,0.937520904417636,0.593702739887041
"ENSSSCG00000030110",0.193576989023352,0.0650296337498908,0.155075574104254,0.132024917698938,0.194325856756034,0.295557850142612
"ENSSSCG00000030113",0.0513326633020629,0.834369304364937,0.550262119319561,0.0464371968870738,0.84225664750251,0.569077637210919
"ENSSSCG00000030115",0.0352409005350575,0.736684753025928,0.518689018234754,0.0164407032309992,0.881939575832619,0.580187383877751
"ENSSSCG00000030118",0.424001909249466,0.000491529952082126,0.0179680605251281,0.429503329558767,0.000187668486321346,0.0140971564747822
"ENSSSCG00000030119",0.106782588731037,0.098742845661745,0.190630337802356,0.078215259714267,0.23047100331516,0.32198787911793
"ENSSSCG00000030122",0.120920711265377,0.105932472653951,0.198012237345462,0.101266105598135,0.176239881842208,0.281714761242295
"ENSSSCG00000030123",0.148251620664169,0.015620289916801,0.0795697168653179,0.0879733707287225,0.1374392927993,0.2520178609619
"ENSSSCG00000030125",0.0436665238947464,0.37185923406797,0.373180908176688,0.0454773666095509,0.330309408383623,0.378324058529716
"ENSSSCG00000030130",0.110326852900112,0.144407650908537,0.231166397699437,0.0830165703006772,0.335313755271757,0.380555031237407
"ENSSSCG00000030131",0.0225353075295973,0.742792916216487,0.520546948819956,0.00978721857284689,0.88995083807477,0.581308783484106
"ENSSSCG00000030136",0.00666297133017694,0.963308074998958,0.585392669549905,0.00104831204783941,0.994088066167505,0.607895580030489
"ENSSSCG00000030137",0.114832951044568,0.680530501465277,0.498950754870951,0.190653599728518,0.495442297045119,0.456063298673191
"ENSSSCG00000030139",0.0417132011752652,0.527204751642498,0.440394481433919,0.0477068125608257,0.463197662858384,0.440355683551183
"ENSSSCG00000030141",0.113358667722466,0.258509861302195,0.310928376322885,0.0972267644850579,0.340369657826112,0.382725463760995
"ENSSSCG00000030142",0.362786957070956,0.0729462826885768,0.164079715707656,0.205817043911964,0.261328142311079,0.33877547738074
"ENSSSCG00000030143",0.0715812322462697,0.79647296953159,0.538411545902322,0.101964941158478,0.708875929917971,0.530504447802544
"ENSSSCG00000030147",0.0351439345137647,0.815002329319761,0.543732678753643,0.0656228860968434,0.663752519615288,0.51620595204017
"ENSSSCG00000030148",0.078014569431874,0.480738161061734,0.422717928406324,0.0702575911206158,0.525516003330884,0.468573096306474
"ENSSSCG00000030149",0.0875246291797176,0.0935980970202084,0.18526476439786,0.089016340946934,0.0921004586528025,0.213153289208837
"ENSSSCG00000030150",0.0772626382535898,0.220245838199505,0.287349949191468,0.0450002508275454,0.456927578282777,0.437676819766318
"ENSSSCG00000030153",0.111048585112057,0.105912693384832,0.198012237345462,0.0612093075902422,0.385692926368982,0.405365053989038
"ENSSSCG00000030154",0.109197039117844,0.12088005844923,0.210213651263094,0.096703699649739,0.163982764239581,0.273378643563866
"ENSSSCG00000030155",0.0465718325178882,0.832273781947306,0.549869678068106,0.0611410172914027,0.77945435072305,0.551747756544754
"ENSSSCG00000030156",0.000998806820390037,0.989163040236806,0.59087981236362,0.0139196333460545,0.868130454003013,0.576083729235499
"ENSSSCG00000030160",0.645739626028536,0.0395738629845903,0.123870099251895,0.652388950607861,0.0260304260879027,0.121971710539304
"ENSSSCG00000030162",0.048220591162956,0.554114446917345,0.451963741624258,0.104795359563936,0.228440518471464,0.320588593821699
"ENSSSCG00000030165",0.231419512384265,0.232277030887951,0.295068453593466,0.193811661466737,0.305309385131364,0.366868171655018
"ENSSSCG00000030166",0.341000978661022,0.141733065127145,0.229051069636457,0.139117126725619,0.539655541569899,0.473009216292284
"ENSSSCG00000030167",0.156406415529052,0.598427957384196,0.468982841031378,0.0232004897687396,0.934437504523148,0.593350109657049
"ENSSSCG00000030172",0.145619134278587,0.148631436334002,0.234585319696838,0.145001074012459,0.152996575984427,0.26497207417539
"ENSSSCG00000030174",0.0405515859117864,0.472760211550926,0.419273656461251,0.0503683827584818,0.391697133782697,0.408689435164538
"ENSSSCG00000030176",0.0486337083731378,0.763454654598703,0.527993969454942,0.0997680271604079,0.522799255481071,0.467655875508061
"ENSSSCG00000030177",0.0231217172357606,0.664401822499759,0.49388681658442,0.0181192898397003,0.718889046232742,0.533143968453392
"ENSSSCG00000030182",0.0451174872178566,0.453260176432076,0.410077318088226,0.00310799482465273,0.959208191679025,0.599154678393245
"ENSSSCG00000030183",0.127815265603397,0.0488351973739525,0.135881140784776,0.128164877221974,0.0618660203321297,0.179169513727858
"ENSSSCG00000030184",0.0334987774168608,0.505336677087153,0.432281668148949,0.0528920363973162,0.281101332241538,0.351450999039385
"ENSSSCG00000030186",0.0978059049238843,0.191460068258382,0.267588937424004,0.120805621914298,0.0993269406033965,0.218579692149177
"ENSSSCG00000030187",0.0968604233759838,0.696383314200107,0.503968387322793,0.17072116097921,0.456810461138949,0.437676732332437
"ENSSSCG00000030189",0.0684886427303478,0.179188492942156,0.259154738594504,0.0241575287562155,0.672143388339047,0.519132766710245
"ENSSSCG00000030196",0.0504973863623578,0.484345913429967,0.423926246716828,0.0618628203123174,0.439398126939167,0.429577570187553
"ENSSSCG00000030197",0.380049976435021,0.169538094943497,0.252076832987577,0.374953397948277,0.159826225852206,0.270230598864037
"ENSSSCG00000030204",0.00942650373277445,0.876108870547496,0.562518378218359,0.00351044988974441,0.952802438130702,0.597849361397337
"ENSSSCG00000030209",0.071170482562629,0.377365846458763,0.375973352560391,0.0437739392122864,0.571006674481562,0.483572754232907
"ENSSSCG00000030211",0.0973352666423005,0.0208554406284671,0.0918155633346081,0.0893993292599298,0.0173067344601816,0.102637301748991
"ENSSSCG00000030216",0.000279351516024517,0.998476950022563,0.593145122815349,0.0489122900850513,0.748614549847463,0.54265305096027
"ENSSSCG00000030220",0.171846253716915,0.0487851997453186,0.135880111441397,0.119695303741471,0.174587635607185,0.280328556141202
"ENSSSCG00000030222",0.0746756846960632,0.180850421731756,0.26039888888495,0.0757915249013902,0.171046030964312,0.277934796133152
"ENSSSCG00000030224",0.0583948960568755,0.780082304979007,0.533520968505203,0.0377204400992243,0.848181994607805,0.570642320531245
"ENSSSCG00000030225",0.0644598651607804,0.259795192004002,0.311655442148704,0.0432636263224856,0.451372459925431,0.435347181678637
"ENSSSCG00000030229",0.0323093644606276,0.782024859764654,0.534073782254933,0.0363697110286503,0.758136982573995,0.545694263441103
"ENSSSCG00000030231",0.182197762295849,0.518912320463633,0.437120870395701,0.161390040100576,0.555210623560063,0.478475134657962
"ENSSSCG00000030241",0.196626575379827,0.0522234243550969,0.139896038458416,0.157984811036409,0.0841980875554871,0.204083504509087
